"","X","mp_id","name","level","riding_name","riding_id","province","party","region.x","region.y","total_pop","male","female","age0m14","age15m29","age30m44","age45m59","age60m74","age75p","age18p","english","french","otherLang","income40m","income40m99","income100p","educHSB","educColl","educUniv","vote2018_CAQ","vote2018_PQ","vote2018_PLQ","vote2018_QS","vote2018_PCQ","char","value"
"2461",2461,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Expansion of Government Services"
"2462",2462,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Progressive Tax Reform"
"2463",2463,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Social Justice Champion"
"2464",2464,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro Public Healthcare"
"2465",2465,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro LGBTQ2 Rights"
"2466",2466,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Pro Environmental Regulations"
"2467",2467,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Pro Economic Stimulus"
"2468",2468,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Pro Affordable Housing"
"2469",2469,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pro Indigenous Reconciliation"
"2470",2470,247,"Marcus Powlowski","fed","Thunder Bay Rainy River",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Pro Gun Control."
"2471",2471,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Climate Action"
"2472",2472,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Environmental Protection"
"2473",2473,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Reconciliation"
"2474",2474,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Inner-City Issues"
"2475",2475,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Sustainable Development"
"2476",2476,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Food Security"
"2477",2477,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Indigenous Rights"
"2478",2478,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Motor Carrier Regulatory Reform"
"2479",2479,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Rural Issues"
"2480",2480,248,"Mumilaaq Qaqqaq","fed","Nunavut",NA,"Nunavut","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Mental Health Awareness"
"2481",2481,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Inclusive"
"2482",2482,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Diverse"
"2483",2483,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Forward-thinking"
"2484",2484,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Accessible"
"2485",2485,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Collaborative"
"2486",2486,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Compassionate"
"2487",2487,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Trustworthy"
"2488",2488,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Energizing"
"2489",2489,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Caring"
"2490",2490,249,"Carla Qualtrough","fed","Delta",NA,"Colombie-Britannique","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Progressive"
"2491",2491,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Promotes diversity and inclusion"
"2492",2492,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supports access to healthcare for all"
"2493",2493,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Advocates for climate action"
"2494",2494,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Commits to investing in infrastructure"
"2495",2495,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Advances gender and racial equity"
"2496",2496,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Defends the right to freedom of expression"
"2497",2497,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Supports veterans and workers' rights"
"2498",2498,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Commits to expanding access to learning opportunities"
"2499",2499,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Favours strengthening Canada-India relations"
"2500",2500,250,"Yasmin Ratansi","fed","Don Valley-Est",NA,"Ontario","Ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Encourages free and fair trade."
"2501",2501,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Transparency"
"2502",2502,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Protecting Canadian Heritage"
"2503",2503,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Vaccine Rollout"
"2504",2504,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Supporting Families"
"2505",2505,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Investing in Local Economies"
"2506",2506,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Fighting Human Trafficking"
"2507",2507,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Fighting Drug Trafficking"
"2508",2508,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Infrastructure Development"
"2509",2509,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pursuing Trade Agreements"
"2510",2510,251,"Alain Rayes","fed","Richmond Arthabaska",NA,"Québec","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Lowering Carbon Emissions."
"2511",2511,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Supportive of Indigenous Peoples"
"2512",2512,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Strong Advocate for Economic Development"
"2513",2513,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Advocate for Climate Change Action"
"2514",2514,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Strong Mining Sector Supporter"
"2515",2515,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Supports Ambitious Climate Plans"
"2516",2516,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Supports New Infrastructure Projects"
"2517",2517,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Advocate of Research and Innovation"
"2518",2518,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Fosters Regional Cultural Development"
"2519",2519,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Strong Representation for Constituents"
"2520",2520,252,"Brad Redekopp","fed","Saskatoon-Ouest",NA,"Saskatchewan","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Promotes Transparent Decision-Making."
"2521",2521,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Environmental"
"2522",2522,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Immigration"
"2523",2523,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Fiscally Conservative"
"2524",2524,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro-Multilateralism"
"2525",2525,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro-Free Trade"
"2526",2526,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Focuses on Social Inclusion"
"2527",2527,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Supports Int'l Aid to Developing Nations"
"2528",2528,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Pro-LGBTQ Rights"
"2529",2529,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Advocates for Dairy Sector"
"2530",2530,253,"Geoff Regan","fed","Halifax-Ouest",NA,"Nouvelle-Écosse","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Pro-Equalization Reform"
"2531",2531,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Business"
"2532",2532,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Fiscally Conservative"
"2533",2533,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Supports Lowering Taxes"
"2534",2534,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Supports Reduced Government Spending"
"2535",2535,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Believes in Economic Freedom"
"2536",2536,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Supports Child Care Tax Credit"
"2537",2537,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Supports Streamlining Regulations"
"2538",2538,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Supports Free Trade"
"2539",2539,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pro Gun Ownership Rights"
"2540",2540,254,"Scott Reid","fed","Lanark Frontenac Kingston",NA,"Ontario","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Supports Military and Police"
"2541",2541,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-business"
"2542",2542,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-trade"
"2543",2543,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Pro-immigration"
"2544",2544,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Climate Change Advocate"
"2545",2545,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Fiscal Hawk"
"2546",2546,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Robust Security Policies"
"2547",2547,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Restrictive Anti-Terror Laws"
"2548",2548,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Entrepreneur and Small Business Advocate"
"2549",2549,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Innovation Advocate"
"2550",2550,255,"Michelle Rempel Garner","fed","Calgary Nose Hill",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Government Accountability Advocate."
"2551",2551,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Life"
"2552",2552,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Gun Rights"
"2553",2553,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Fiscal Restraint"
"2554",2554,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Business Friendly"
"2555",2555,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Stand Against Terrorism"
"2556",2556,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Support Private Investment"
"2557",2557,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Strengthen Healthcare"
"2558",2558,256,"Blake Richards","fed","Banff Airdrie",NA,"Alberta","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Reduce Tax Burdens"
